2,-100,10332.75498053864
2,-99,10333.765617096264
2,-98,10334.11127299868
2,-97,10335.18951449112
2,-96,10335.059785309852
2,-95,10333.816447130217
2,-94,10334.232224428686
2,-93,10332.789325057365
2,-92,10333.89419973007
2,-91,10334.765124057882
2,-90,10334.895401672391
2,-89,10334.876373150762
2,-88,10333.927474067588
2,-87,10334.463038434964
2,-86,10334.874282094246
2,-85,10334.814065207735
2,-84,10336.403376798173
2,-83,10337.095322913285
2,-82,10337.385023668416
2,-81,10336.798944282096
2,-80,10338.405706329153
2,-79,10338.246196662647
2,-78,10338.914599624131
2,-77,10338.347220560781
2,-76,10352.382422900806
2,-75,10354.104584974557
2,-74,10355.146127866494
2,-73,10352.531281866255
2,-72,10351.07846403322
2,-71,10351.485445922704
2,-70,10386.120341778207
2,-69,10385.347910722292
2,-68,10384.869574538961
2,-67,10386.472741701042
2,-66,10400.244073065984
2,-65,10398.081511928225
2,-64,10398.760713618665
2,-63,10398.705294867133
2,-62,10400.695332946358
2,-61,10400.159270215758
2,-60,10401.278039604787
2,-59,10400.972400995168
2,-58,10400.565329040219
2,-57,10406.600005043101
2,-56,10407.223388150474
2,-55,10381.464299139148
2,-54,10380.352592954592
2,-53,10378.59992977308
2,-52,10377.96390336168
2,-51,10378.632225236866
2,-50,10385.54572354705
2,-49,10386.585471909963
2,-48,10388.620439321236
2,-47,10388.131259420896
2,-46,10388.675296303747
2,-45,10394.898609749258
2,-44,10393.547716517398
2,-43,10397.133488729261
2,-42,10430.819064455865
2,-41,10430.315967540371
2,-40,10428.858943452602
2,-39,10429.98592459398
2,-38,10431.535982169053
2,-37,10432.16859016738
2,-36,10431.280736079325
2,-35,10436.086053043598
2,-34,10435.796221940345
2,-33,10434.606306863725
2,-32,10434.038836719645
2,-31,10435.517694002241
2,-30,10436.305501322608
2,-29,10436.26435077721
2,-28,10446.542372197284
2,-27,10486.103260208245
2,-26,10487.283785373862
2,-25,10487.191466174869
2,-24,10486.76657298363
2,-23,10487.581534312127
2,-22,10486.133131660725
2,-21,10488.296308000581
2,-20,10488.192286215652
2,-19,10490.122073931414
2,-18,10490.03316190215
2,-17,10489.725647626443
2,-16,10491.045987148256
2,-15,10494.25816462268
2,-14,10492.789722815472
2,-13,10494.214782311044
2,-12,10499.887964428888
2,-11,10501.417148790077
2,-10,10501.246404409214
2,-9,10501.439165894868
2,-8,10499.299707687273
2,-7,10501.721624720432
2,-6,10512.760171431773
2,-5,10513.28599242178
2,-4,10513.678757651538
2,-3,10542.020758410492
2,-2,10509.519464374362
2,-1,10512.002183868964
2,0,10511.697101805576
2,1,10511.847082420241
2,2,10513.335003001714
2,3,10518.97804351137
2,4,10519.997396847437
2,5,10525.872888842947
2,6,10525.120128931798
2,7,10526.173865749515
2,8,10526.72837478675
2,9,10522.377894335461
2,10,10523.829997316718
2,11,10521.860554926594
2,12,10518.797664017246
2,13,10533.506079487433
2,14,10535.355516177335
2,15,10557.680260047555
2,16,10558.19396668228
2,17,10557.48360982707
2,18,10564.552713207766
2,19,10575.112437734599
2,20,10575.040236114053
2,21,10575.005377859248
2,22,10575.803453778679
2,23,10576.049782290074
2,24,10575.93166400167
2,25,10575.384166064594
2,26,10574.839734475203
2,27,10576.606989011409
2,28,10576.491333623364
2,29,10576.981279657359
2,30,10575.682949104596
2,31,10576.321600366036
2,32,10570.568245531327
2,33,10570.84682120078
2,34,10571.08914937129
2,35,10571.248958456856
2,36,10571.288648390102
2,37,10571.42188565528
2,38,10572.566896941626
2,39,10573.561975084234
2,40,10573.113617968767
2,41,10574.058186405337
2,42,10571.96439776826
2,43,10578.396406703476
2,44,10576.691815668195
2,45,10580.677806719144
2,46,10613.946200216493
2,47,10653.342947493615
2,48,10653.822008072297
2,49,10654.291439165203
2,50,10653.765141691885
2,51,10665.500785236725
2,52,10665.358763662796
2,53,10665.4619466399
2,54,10665.542047270637
2,55,10665.627939497903
2,56,10665.40838921898
2,57,10665.589614972516
2,58,10666.430964560015
2,59,10666.608992630228
2,60,10668.672835696536
2,61,10667.56984427693
2,62,10659.633375943109
2,63,10659.286571786166
2,64,10659.099849433182
2,65,10659.104735983474
2,66,10659.010723092264
2,67,10659.938679267147
2,68,10660.335204117711
2,69,10661.004084979548
2,70,10661.31602224016
2,71,10660.89257908734
2,72,10661.043587034268
2,73,10660.729532006018
2,74,10660.881990152788
2,75,10660.086412042563
2,76,10661.700030263504
2,77,10661.14374825465
2,78,10662.505450638177
2,79,10661.680179334066
2,80,10661.416062519264
2,81,10661.544065812759
2,82,10720.46000522867
2,83,10719.60984268777
2,84,10727.544382154727
2,85,10728.131161754722
2,86,10737.615590918505
2,87,10731.169310995945
2,88,10729.943617825522
2,89,10729.721400110393
2,90,10727.861443661372
2,91,10728.419502259123
2,92,10728.125144088368
2,93,10740.191301317735
2,94,10785.351139147338
2,95,10785.992663337212
2,96,10785.60642802531
2,97,10785.276160553558
2,98,10785.291956894673
2,99,10783.370243729207
