2,-100,10105.67268068036
2,-99,10105.88801490285
2,-98,10106.340729658741
2,-97,10109.710924326575
2,-96,10109.910765609564
2,-95,10112.445765360699
2,-94,10114.31881030377
2,-93,10116.744244468036
2,-92,10118.309230051622
2,-91,10119.927840189275
2,-90,10124.739028015827
2,-89,10126.400067599694
2,-88,10128.532610626635
2,-87,10134.017837979532
2,-86,10135.417000185997
2,-85,10139.328551262166
2,-84,10142.420283925692
2,-83,10144.994242678586
2,-82,10145.076047549393
2,-81,10147.648197570134
2,-80,10150.333750749196
2,-79,10152.199809410371
2,-78,10155.286611672744
2,-77,10156.230553864149
2,-76,10158.567273865276
2,-75,10159.763398694002
2,-74,10161.395012422072
2,-73,10162.87143298981
2,-72,10165.19552219225
2,-71,10166.39081662053
2,-70,10168.696903980388
2,-69,10168.325240803142
2,-68,10167.703715719634
2,-67,10168.814466719758
2,-66,10170.807487416834
2,-65,10171.788182861872
2,-64,10179.171835890627
2,-63,10180.567604600099
2,-62,10183.281316956809
2,-61,10184.514737798492
2,-60,10186.105315352288
2,-59,10187.395649853861
2,-58,10188.286013412977
2,-57,10192.363783768778
2,-56,10194.671775361063
2,-55,10195.02686161248
2,-54,10195.286167658112
2,-53,10197.898176176423
2,-52,10199.300422421426
2,-51,10203.647864847138
2,-50,10204.953791848719
2,-49,10206.598585469452
2,-48,10212.947525044921
2,-47,10216.209025024456
2,-46,10218.672107022569
2,-45,10221.04735025169
2,-44,10222.073617549859
2,-43,10223.416726939739
2,-42,10224.797663306172
2,-41,10227.181025051808
2,-40,10229.082064068924
2,-39,10231.137285988312
2,-38,10231.490956043537
2,-37,10234.624123620548
2,-36,10235.619206997279
2,-35,10238.90433906079
2,-34,10239.869732471987
2,-33,10241.491926134544
2,-32,10243.310393884392
2,-31,10244.311555426351
2,-30,10245.680907992375
2,-29,10247.722524750612
2,-28,10248.822897428796
2,-27,10251.824646996933
2,-26,10252.110829823128
2,-25,10254.996519313456
2,-24,10256.841079859098
2,-23,10258.466459788906
2,-22,10260.562239052337
2,-21,10262.497907341869
2,-20,10263.255799903025
2,-19,10263.536962027674
2,-18,10264.851387838688
2,-17,10267.570743299237
2,-16,10269.768172094948
2,-15,10271.828701767554
2,-14,10272.840250564854
2,-13,10275.53927167298
2,-12,10277.697069388898
2,-11,10280.373058166608
2,-10,10282.22068808579
2,-9,10287.382520402087
2,-8,10287.020126116327
2,-7,10289.343660242961
2,-6,10291.092451568466
2,-5,10294.077044742027
2,-4,10294.979295341283
2,-3,10295.014777159133
2,-2,10297.52843034197
2,-1,10304.752923951422
2,0,10305.969206984744
2,1,10306.539899203406
2,2,10310.171561777552
2,3,10310.027477101326
2,4,10312.503885724173
2,5,10314.344527584655
2,6,10316.0965869398
2,7,10316.67559308875
2,8,10318.196594698133
2,9,10318.94924857429
2,10,10322.575064028804
2,11,10323.988453667622
2,12,10325.133788056184
2,13,10325.568511866271
2,14,10328.399989013556
2,15,10334.292811680216
2,16,10337.298214153052
2,17,10338.987617826822
2,18,10342.542461840425
2,19,10344.963586771113
2,20,10348.76748985072
2,21,10350.15705457821
2,22,10353.480684903196
2,23,10355.800323972568
2,24,10359.603456565274
2,25,10359.999239895007
2,26,10362.603643853188
2,27,10364.945626511502
2,28,10367.4443818871
2,29,10368.900890968693
2,30,10370.978256724045
2,31,10370.606307488639
2,32,10373.681531623017
2,33,10374.504665611876
2,34,10376.782421722284
2,35,10377.856266660428
2,36,10380.716666599548
2,37,10382.422450365528
2,38,10382.888694935842
2,39,10382.75854576193
2,40,10384.42304316256
2,41,10387.81575697147
2,42,10389.971251504472
2,43,10393.337482517467
2,44,10397.247359734187
2,45,10398.37130284947
2,46,10402.577935975842
2,47,10401.638711788784
2,48,10402.617326940412
2,49,10403.339929924807
2,50,10405.566359925575
2,51,10407.169282456187
2,52,10409.26197177467
2,53,10412.523529529304
2,54,10412.096236115278
2,55,10414.213598901399
2,56,10415.245618709949
2,57,10417.683503717515
2,58,10417.684961469506
2,59,10419.072136762628
2,60,10420.910868978408
2,61,10423.441228988559
2,62,10424.308640526959
2,63,10425.705509069974
2,64,10429.683343403225
2,65,10430.994719037732
2,66,10431.571631062236
2,67,10433.768395890316
2,68,10436.455650457856
2,69,10437.787329986499
2,70,10439.10063076545
2,71,10438.66382136081
2,72,10441.630314320228
2,73,10443.548734929587
2,74,10444.636280350627
2,75,10444.104440569703
2,76,10446.295503564772
2,77,10447.824409697183
2,78,10448.645411998155
2,79,10448.680845298048
2,80,10450.373830722134
2,81,10452.836537258707
2,82,10469.207615003908
2,83,10470.083836741018
2,84,10472.323958068428
2,85,10475.802054919124
2,86,10479.364639901789
2,87,10483.055659021464
2,88,10485.286108345317
2,89,10486.018648734305
2,90,10487.626864178954
2,91,10490.900129348716
2,92,10491.482552835541
2,93,10492.285455421756
2,94,10498.654068487585
2,95,10501.352298086984
2,96,10502.24288762029
2,97,10504.678460952093
2,98,10506.48302117859
2,99,10509.171333975906
